CN,STATECD,SYMBOL,INV_GROUP_CD,UNITCD_LIST,START_DATE,END_DATE,MANUAL_START,MANUAL_END,NOTES,CREATED_DATE,MODIFIED_DATE
2113051322732862,8,PECI,,,2023-01-01 00:00:00,,9.2,,,2025-07-02 15:02:05,
2113051323732862,8,PHAU7,,,2023-01-01 00:00:00,,9.2,,,2025-07-02 15:02:05,
2113051324732862,8,POBU,,,2023-01-01 00:00:00,,9.2,,,2025-07-02 15:02:05,
2113051325732862,8,POCU6,,,2023-01-01 00:00:00,,9.2,,,2025-07-02 15:02:05,
2113051326732862,8,POLYG4,,,2023-01-01 00:00:00,,9.2,,,2025-07-02 15:02:05,
2113051327732862,8,POSA4,,,2023-01-01 00:00:00,,9.2,,,2025-07-02 15:02:05,
2113051328732862,8,RAAC3,,,2023-01-01 00:00:00,,9.2,,,2025-07-02 15:02:06,
2113051329732862,8,RUAR9,,,2023-01-01 00:00:00,,9.2,,,2025-07-02 15:02:06,
2113051330732862,8,SALSO,,,2023-01-01 00:00:00,,9.2,,,2025-07-02 15:02:06,
2113051331732862,8,SONCH,,,2023-01-01 00:00:00,,9.2,,,2025-07-02 15:02:06,
